Sa [cm/s^2],EDP [cm]
503.2547275,9.252600846
137.7977699,3.320458109
739.4513439,10.27416692
241.1591506,4.013776629
178.4076688,2.378436832
84.47815556,3.387499261
181.8749413,4.440746669
454.7723257,9.60477867
180.6181117,3.592324769
177.3914399,2.812752333
118.0463268,3.157838258
126.062778,1.707815482
166.9939424,3.364947035
260.1840105,3.426599968
82.85849892,1.810279315
300.8353912,5.446821171
174.8710943,3.931940084
320.9440696,4.391826876
219.042312,3.374187172
178.0737685,1.638819954
278.3317317,2.965401055
278.6461391,7.396094812
571.3179645,8.017451517
118.7065752,2.691701874
157.5419869,2.066396609
123.1477885,2.157608584
167.6707046,1.78187774
172.8768283,2.029284954
178.1802628,2.107835986
175.8806851,1.897915215
172.4695362,2.135569087
196.2327098,2.43589459
268.7033103,3.443480641
371.4496183,7.334473376
184.7342569,5.386365134
520.3803601,5.572414144
331.4879831,5.308433503
390.514779,5.314796578
138.1430717,1.922056142
92.5470576,1.494420441
256.1491795,2.512699353
258.2613051,5.145776461
98.31205835,2.017794761
108.7900259,2.888511032
259.2065257,3.39306459
358.1374881,4.688341371
416.5596543,6.666732957
142.2445893,2.647743256
292.0513477,6.50519996
293.3818385,3.59991979
216.1918198,5.293058882
133.5444381,2.332574946
130.2667319,2.404198777
311.4143708,4.187890374
99.16068999,1.780538056
190.9474721,5.084456342
234.5515801,3.113572178
367.8279069,7.39187961
185.2418113,3.109749869
113.6966412,2.221122667
258.7145595,4.269764293
156.2354124,2.795007985
508.2458064,4.771467222
145.6663408,2.092761142
237.9587144,4.327218505
576.0044485,6.844466312
361.137558,5.493380052
217.7455346,4.316535071
275.2462843,4.467904818
682.8862366,7.444794227
425.3681802,5.776440802
117.1912425,3.282517395
239.504733,4.624328784
362.9752757,6.467921374
106.3020333,2.718257789
251.5597182,5.153014565
212.5375176,2.923018964
251.5243177,7.652685255
150.0570226,2.658799346
92.59963607,1.968236527
132.2535967,1.712464342
532.1794225,9.186587488
206.4449328,4.042706912
140.0266785,2.763942313
439.0908779,7.082810951
338.806366,6.251777032
146.0347795,2.974674029
364.7105917,2.750333293
370.8684965,5.195665991
152.2933764,2.679189073
283.2554424,4.912279668
184.2304104,2.972022572
396.3002312,5.818513516
120.921575,2.423990076
180.9705331,3.030520941
323.4495436,5.754644141
211.3990384,3.62790559
288.1827237,5.574468972
498.7478342,5.684712067
179.4531188,4.745514904
130.80025,2.009653759
459.1197774,5.79180118
178.5196115,2.141461994
255.1034209,3.444501771
166.7356821,4.137691583
104.6110245,2.403873773
140.3044692,2.059306346
407.9699571,6.522637914
180.406485,2.627193355
204.4603959,2.01128964
252.9140737,3.517241226
382.6895108,9.123875074
235.8762455,4.063110312
194.2629097,2.003005203
146.7347955,3.269437083
289.0582871,7.385630991
81.84620172,1.761116357
125.9996299,2.343807061
310.7980682,5.491759015
271.0789901,3.432375652
120.0806007,2.547714763
282.8719036,8.473635385
273.9884619,3.416876139
125.4461481,2.475711837
212.1750628,3.963723748
467.8340949,7.097561559
173.8491635,3.860332091
116.1361286,2.176271759
236.585725,3.176989865
168.4622109,2.960545343
185.2807451,1.957723795
266.4192491,3.969247669
213.880106,6.361735728
183.301469,2.766683404
134.8212386,2.815718831
148.9851759,3.144577585
135.3455223,2.850796411
164.9182,3.023738971
504.1907565,5.651392393
235.3483573,4.217156443
169.3238701,3.225628226
206.6273753,3.651811156
246.4615637,4.659722065
250.0672619,3.83856604
255.1557021,2.993209638
367.4061095,4.350399154
186.5826883,3.895052141
259.5807693,5.401828952
163.8736634,2.503749912
91.21191383,1.360194868
167.5272539,2.29665649
428.8653192,7.744000908
185.6408607,4.111227305
355.6809696,6.373027762
291.6649629,5.793292763
165.5358846,2.94885468
541.9371341,7.337247483
331.5936097,5.949400576
336.190456,6.339418786
142.8256036,5.219774099
161.6853275,2.267041241
297.8782907,4.691366077
386.8580906,6.183844552
216.7742131,2.666340201
492.7504782,4.445694947
206.6337699,3.643897642
308.12727,3.877562139
219.8417814,3.651835723
367.998588,4.132890436
188.0695332,3.177437769
216.2622896,3.706035454
107.6428433,1.211919494
253.1790252,4.940894995
228.9966084,2.213321027
281.6822849,4.677230625
257.5146666,4.120584252
159.9940702,3.080720221
300.3644437,6.844473873
753.1812299,5.960691966
162.1144449,2.441985749
340.9416619,4.110968528
167.0665225,4.499307098
142.9071045,3.775415287
129.1433557,2.98824755
288.0431912,2.949829729
222.9665231,3.268295902
331.6354507,5.655535314
200.6493781,3.749710888
125.9769894,2.053016942
199.8609294,5.068729541
211.9756429,3.055164539
293.1263606,4.985296893
123.907145,4.075672127
91.89621554,3.057693285
272.6164057,4.055443683
152.0930246,3.408635213
174.0749393,4.800202655
284.6635473,3.430492589
221.4014593,4.731928563
237.2761994,6.312755659
384.0450743,7.147450818
363.1555239,7.289354379
219.8652361,3.653568965
170.7441532,2.166356925
124.8852372,1.999012119
254.7999919,6.115562539
654.5649862,8.22941271
359.9400318,6.500629372
244.1012895,3.016118045
130.6726868,1.567294497
123.0073858,1.394652288
170.8770652,3.2725667
37.47159389,0.575271904
267.3300457,6.125289479
394.9347608,7.550406934
231.26296,4.101805165
188.0691506,4.26956655
415.8812667,5.648093028
179.3358475,1.962401167
166.9397637,2.893767603
339.9258053,4.210141406
220.0645181,5.062837777
162.6493255,3.208558957
329.2359507,5.449352486
174.8989239,2.807891284
443.6459037,4.832945125
163.041616,3.158532825
165.7941347,2.656823096
163.0953189,4.207662153
259.720011,3.750251144
406.5939931,4.652917314
260.8786404,3.909638244
316.0917328,6.284650497
397.1482223,4.851341932
206.5814674,3.405526429
343.5831476,3.452765765
206.9560757,3.606666668
591.8712885,6.799095049
248.2086897,3.553156234
169.6341203,3.139128484
230.1565355,3.802152553
155.261065,2.833917667
106.8402584,4.689566985
258.9272738,5.386784408
245.0141176,6.107106964
298.9437073,7.015711305
147.2567289,2.533860892
150.054253,2.440072518
174.0767904,2.004575901
136.4884344,2.008352269
782.6312466,8.54235451
261.6016774,4.046997691
161.2238011,3.169356593
268.207174,4.390693556
392.3378034,4.091872013
302.2944128,4.228124766
338.4327434,7.821472028
275.4517996,3.979828945
107.7023661,1.713266944
153.2941765,2.630552803
362.1168886,5.7256954
199.8858081,3.082600874
248.0820484,3.570007462
285.2749345,4.037976026
135.479162,3.493937905
240.1162965,4.840694361
178.7399802,2.586390413
109.3933213,1.811726827
264.2969899,2.659159933
147.3174916,3.655937909
173.0859784,2.98464874
116.5938014,2.162438018
165.0897611,3.10614886
270.1410967,3.028316711
461.1240198,4.928526745
128.6114654,2.593381719
258.3821368,3.778743249
281.0565819,2.561636738
359.4108756,4.274044453
398.0014388,6.022542478
130.1804534,3.293108488
225.948986,3.811848879
392.5538538,5.780520064
283.9548364,3.884035132
425.233919,6.230565436
389.9285017,6.376403403
664.1337217,6.456962872
63.66718392,1.948482308
187.6461384,2.115306993
187.0458557,3.208733991
112.0366198,2.106499208
171.5878839,4.674894963
429.7283701,5.482138641
225.7271222,8.606850439
345.5300816,4.726512041
475.1432883,5.311259125
191.368383,6.04245159
180.8779338,3.153698433
117.8173825,2.170865063
192.5446567,3.444020168
156.6024908,2.200102028
197.8940021,2.31605332
197.3061612,2.855730151
155.5944028,2.892293913
127.8159923,3.311543866
183.6268207,4.388809541
221.0141555,4.154958463
143.7707344,3.661060718
259.2282243,8.13814518
205.0460245,4.111991893
194.0641354,4.284574891
337.647682,4.614198483
652.4365447,11.00090389
327.5786504,3.641836687
297.3507852,4.174379232
219.9823718,2.922950798
233.3702863,3.2988748
288.8691274,7.475037819
169.0341099,2.860340314
108.4470188,1.955448221
268.8146014,5.531328527
157.5542222,2.640655602
264.3574265,4.539593316
148.2626848,3.166180155
121.4166041,1.892981864
113.1104096,2.054147881
250.6618124,6.62295422
552.5834182,7.398354184
241.290313,4.94871813
276.7244278,6.017741653
234.921255,4.453774866
244.6945305,4.079023107
670.9687739,11.48024457
151.7541397,2.009442676
203.6212247,4.7306397
159.6638141,1.672512474
307.5446751,3.354292074
247.6123043,3.562154456
188.0532861,3.188061785
311.6481556,3.077895781
136.4888055,3.161060109
232.2303537,3.725672569
241.2907358,2.936961393
461.6350985,4.592355855
283.0872187,3.417105764
222.9472056,2.967036837
116.4547479,2.225946746
109.5618219,2.169922119
290.1274865,3.835613825
157.6795028,2.805268401
195.8568261,2.836274832
145.5648857,2.833304522
239.1530203,5.811728914
244.4385146,4.936655386
500.4410589,5.97077065
518.0368921,7.074528884
362.4232327,5.039015725
366.2702911,4.73603173
126.316068,2.2492122
401.0028584,7.552566034
140.686935,2.289870879
103.1070951,2.212649285
979.4534423,12.70900386
255.1496034,3.109512274
160.4783829,1.962076474
220.3157614,4.470046062
226.7655073,4.130044596
82.55596356,1.558826743
156.5390809,3.828874918
281.8452228,4.75134225
223.2085005,3.320845105
100.0628287,1.836709275
174.0158266,2.703575813
204.4715928,2.605810973
228.0893846,7.63742519
99.31492584,1.134062291
247.6294816,4.27559422
451.968344,6.177111023
103.4351045,1.511885363
270.0464099,4.083282572
414.0690676,6.405726616
262.6931665,5.429917572
289.9128491,4.598893002
175.3736538,3.60470194
201.1071852,5.399734347
127.8140218,2.39290243
207.2489308,3.014016248
169.0630421,2.080077261
160.8505633,3.629154971
434.8369944,5.253138016
207.6849179,5.073376462
295.5644183,4.614850873
262.0684274,4.007002688
135.8979911,2.223159737
89.88986138,1.666645475
111.5015868,1.605312024
250.0515202,4.687299233
190.3820591,2.948869505
314.2196592,5.591464465
183.4308739,2.062934032
117.5292615,2.532945074
229.7112159,2.97295843
369.2343627,3.545753133
248.8117279,3.759157198
201.0343982,4.015768233
179.9136552,4.127447718
399.5561088,7.769119071
338.0584589,4.526099594
179.1742309,2.452795234
116.1993504,5.051257787
142.5615978,2.310556423
256.9225976,3.406089266
131.000335,2.834971074
182.8250182,2.416185392
207.1579899,2.941560048
160.7180473,1.956504913
163.4205027,2.794808271
197.2381933,2.519953662
169.2050184,3.339183979
116.4262006,2.415459379
310.836895,3.898809032
142.1582098,2.407682384
357.8988381,4.488581014
186.6245292,3.386808921
189.782718,2.768693
404.7705831,6.107347938
248.3032941,3.202294514
181.5066019,3.698661204
148.5140916,2.630467982
171.9140044,1.796132618
265.1318459,4.39702678
327.4998646,6.234200095
224.5272784,5.146037355
173.8982566,3.267953267
257.1788523,6.003714398
301.3843999,5.495034717
179.8516938,5.444121632
433.9906123,6.415440892
184.7933987,3.644204894
335.5100014,5.559816193
346.7987769,5.877483733
225.4430239,4.612915587
210.8871065,4.66870085
331.3710248,3.81342841
93.62577708,1.404400292
223.0187656,5.214476899
226.7793466,4.79690848
260.8678363,3.322553046
144.5068759,2.657500245
112.7505766,3.626147181
63.11750073,1.092644132
283.9542933,4.789897658
365.2372626,3.692116863
177.9361285,3.274863887
675.373563,8.945188555
162.1518631,2.792071864
118.1427461,2.967102728
204.8949737,3.349515828
230.7393155,5.142908248
302.9742539,6.124471894
232.4080411,3.540862713
153.0244701,3.001729636
106.8975619,2.282741944
166.3635282,3.829889813
115.2508896,3.150948978
308.9347193,5.744222107
209.0066535,3.545508292
91.46839666,1.534341289
260.8688094,2.966719741
141.9663339,3.53226029
415.3867765,9.725700976
224.9717914,3.983672688
244.5948418,3.877464492
151.3166912,3.546412438
281.0072937,2.827121529
226.3260596,3.488109712
243.0898052,2.343547049
188.6751548,3.65024885
297.4475985,4.584524344
69.34428851,1.718066644
237.3609456,3.457057377
360.1318921,3.228829501
200.5874894,4.418378778
288.4197595,3.757176861
165.6732167,3.11433132
238.154753,4.950581196
166.5771093,3.461641765
376.9851908,4.365505375
274.0497598,4.008536955
420.4304409,5.534402587
215.2050282,4.646842347
213.4283583,4.985424758
254.5040022,3.087049655
435.071163,4.613597166
70.97005154,1.660037528
99.41927217,2.04996833
399.2978162,5.937959967
536.8866404,5.330301883
199.2552267,2.404022042
416.0615178,5.690235811
611.842705,10.58611778
240.0690244,4.58616003
176.9974934,3.025261543
175.1951516,2.804080388
194.4795666,2.499030585
320.0879827,6.057774114
202.4934043,4.291971751
574.616767,7.036804069
186.953309,3.588503682
156.5164592,3.061052761
283.8762354,5.591010932
245.298074,6.047489664
273.0913219,2.712396667
81.63114921,1.640989935
204.4778089,3.393026015
92.3139862,1.396547335
239.5754062,3.606262943
315.0350329,5.854460859
383.188929,4.49679201
313.2511327,2.743729442
275.8857021,3.309292672
316.59379,5.128667417
213.6954888,2.93739283
215.5365351,4.599581892
355.4403614,4.483372492
366.8414405,5.626352185
175.7226033,2.659445879
93.90817527,2.316474796
74.22132861,1.084997326
101.9867508,3.193795168
136.8524123,2.444851987
271.1107676,4.104259629
152.1436991,1.932650208
210.8205788,3.540812908
261.3370442,4.06663806
114.0342071,1.65894812
146.8888427,3.177952401
154.0572536,4.744445525
150.2901694,3.767886553
178.363713,3.086138726
318.3546995,5.521987821
172.7072932,3.238640374
304.6905455,5.162153634
257.7735987,2.404270553
240.314086,3.082158369
347.8962396,4.737695773
603.2239366,8.964521396
438.9816001,6.636185337
103.8607132,2.061688844
281.9241058,2.503631508
121.7941744,1.644180561
84.89849234,2.584392327
123.8910092,2.493625913
78.30602098,1.731579342
128.628093,2.266515784
416.1565498,12.31097466
175.2536698,2.594545504
778.710339,8.831633782
263.9955403,4.793048647
352.6890271,7.251612279
204.8653729,3.354074252
192.3372483,4.254617152
151.6036892,3.604783553
236.816219,4.124990139
108.9411343,1.560454266
146.9015642,3.352991601
132.4541665,2.595188743
237.6591574,5.771962276
449.169607,4.94300287
608.1933354,7.647559917
95.77080548,1.752096639
258.5565693,2.554387385
161.1495509,2.221534764
131.6896924,1.517151832
230.4773486,5.852158619
175.6367797,3.30193254
224.8571469,4.335950617
315.5588108,5.009712802
141.0923697,3.532943043
204.2163993,5.120236134
98.30764246,1.831824954
183.1447163,2.493023097
350.1747413,6.817483423
96.22445073,3.578505293
263.9997692,3.942090229
115.8920333,1.88426084
243.4146631,4.286651217
177.4357654,2.45014696
192.4326427,2.711422246
102.8911479,2.50403067
142.728827,2.520437751
200.3644994,3.911772772
227.0516377,3.283500215
200.5262179,3.973788312
162.1323928,3.197765829
411.1266763,6.582175362
200.228054,4.620929406
152.1396773,3.500989293
153.384444,1.888231816
211.7923692,5.693522337
340.4136264,3.64142721
179.6050438,1.999113722
331.3014001,6.300567341
244.2820606,3.222812583
168.2100349,1.84262072
149.1985152,2.724256009
238.6723441,6.233866519
209.0363302,4.436674509
143.1392087,3.197161408
150.8197778,2.107252754
283.1541727,3.564917035
280.8278188,5.537422515
189.4676337,4.6163271
324.2661282,6.458980538
186.0494565,3.734352562
207.8374974,2.693901177
393.3200817,5.314969638
170.0800976,4.165010566
83.61851708,2.604123334
119.3995715,2.600013926
251.8186293,4.151133673
198.2208196,3.708037084
805.1252673,8.319253286
112.4898321,2.804181447
195.6091893,3.564513062
223.7057141,4.187499615
114.7031185,2.195423042
365.4410737,5.754229214
311.9168041,4.025132127
454.9262838,9.419297962
303.7150627,4.310415688
41.02930929,1.296731802
139.0036908,1.585907752
254.3220929,5.264674843
149.3503513,2.51499957
250.9306225,4.733327548
212.7309594,3.203252828
169.4725264,3.615487313
226.6634269,3.263282447
279.6773628,3.904193814
376.6416861,4.221804324
143.8880134,1.825263136
167.5402258,3.353625317
156.1629294,3.800027802
327.6177362,5.097466242
461.3681772,5.295344231
361.4125195,3.907889353
413.5534692,4.502107503
246.9215411,6.305740542
150.2961032,2.847993453
302.6017372,3.492222296
496.1242105,4.953049047
278.765385,3.587776109
340.4469599,4.754598753
105.8686451,3.633659409
287.4570818,4.497002146
204.0995761,2.512509034
285.0599501,3.663648155
401.1943742,4.392285595
162.2716322,4.158821684
447.059792,10.33865273
140.5659557,3.946832122
223.7671185,3.392873888
253.7419183,5.56159319
363.3128894,5.214983268
188.4192733,3.164056613
141.0661384,2.002705834
428.5892338,5.580273235
260.5053209,3.385589026
88.88409429,1.784444888
255.3009239,3.462235747
98.29698237,1.869438932
318.9171102,3.189571921
422.6686406,6.754203126
201.3363739,2.46850836
142.9093113,2.919424006
391.8565273,4.744890654
172.4437956,2.466220969
149.1104611,1.710419676
120.9384417,2.190376553
109.7306924,2.794877662
250.032405,6.193016778
187.6553793,3.747676286
318.5510023,3.452842633
213.6921911,3.389270449
198.793363,4.517688266
97.33227356,2.303743963
152.1707967,2.384790725
230.5916274,4.018210773
179.3017687,3.979689674
400.8652397,5.127876807
92.40538689,1.605806764
201.4866936,2.789056115
231.6994482,4.341011233
156.0364993,3.237763013
231.4180311,3.348604175
481.096803,4.375249091
133.6379581,2.618315877
185.9667865,3.020463566
112.2772724,2.289749312
309.5691243,6.76270878
124.1636921,2.60820023
146.3386336,2.193572478
429.8745723,10.34087943
323.8516808,4.072290774
153.5785265,2.479427535
354.78541,5.966253598
160.769792,2.045282554
230.7657285,3.92227572
522.0885799,6.780674773
637.5025078,13.47691029
178.0352111,4.324714845
216.4027278,3.997791017
358.584441,3.939179622
292.4502751,5.139397452
196.6140677,3.071488984
198.8137142,2.964005313
151.5563965,1.725718426
75.0442533,0.926268566
203.8365659,3.779915193
124.6447526,2.714491497
197.0865715,3.059922007
704.3636875,10.03044606
223.0341434,4.004186076
447.8191846,4.286292077
129.8834676,1.814843154
400.9648212,7.657073808
99.55742942,2.309861543
192.3056443,3.052510534
251.8072966,3.078686693
294.1948574,4.824843362
206.9792669,3.723545392
131.643315,1.560656247
123.4839246,3.061010001
156.0512588,2.891424892
135.6235871,2.801444265
166.962398,2.127218876
140.0933077,4.022756288
394.6667493,6.932145123
249.3408272,3.234896466
250.9420854,3.814808667
147.6726348,2.332920185
250.1543732,4.465767087
255.673816,5.018007663
141.054477,2.908054834
125.157757,2.738683858
87.99601469,2.154218498
331.4935912,3.726713379
136.0739373,3.095811969
224.3922926,2.961036333
228.2810974,4.398197335
229.1568192,2.839041627
162.3642437,3.889346459
197.2345619,3.760653117
189.8695303,4.026270186
415.2285287,4.873408842
127.1234835,3.001428765
199.1481127,2.799542363
363.2406708,4.779376839
267.7951132,3.93142445
131.2716223,2.863303041
319.2540698,6.6611924
61.25359329,1.357419287
173.925637,2.92017818
460.3058952,6.767414604
277.766544,3.640040787
319.0214277,6.965180592
210.063218,4.636058886
183.4075734,4.080736724
304.9217642,4.111021466
655.7975182,5.375810753
193.3556409,2.66209315
432.7406745,6.668702311
170.1297899,2.571519586
179.1386547,3.409097347
298.4828758,3.833600827
143.3380016,2.818455931
342.5544482,4.805347522
99.10452424,2.264346565
69.9515512,1.033617469
203.6181671,4.849634639
256.3837164,3.880438803
400.9327933,6.241918777
232.2575222,6.136320194
344.5267354,5.077368848
245.9070949,5.323266912
302.565814,4.233563047
138.8909914,3.406431713
211.7115059,4.005707107
165.4937346,2.97714953
196.2459229,3.124980703
649.5053537,9.260652514
113.0716261,1.768804292
223.0648146,2.915676031
188.6192563,4.20585532
262.5734456,4.923336798
511.9078948,7.816009987
337.7404209,4.514120994
160.9356108,2.918798506
111.501064,1.529043834
327.6327679,3.487522746
137.3675778,2.886543883
156.5603106,2.163842217
273.4558397,4.433471616
106.9265889,1.447165848
457.8121814,5.549420906
230.4164983,2.967017249
196.5149402,3.884577098
321.4746158,4.826069914
321.229975,5.161502688
195.1198942,2.492320955
369.4585757,3.922043667
261.0804338,2.992780441
369.0521071,7.013854311
248.5833412,4.664426464
200.5471139,3.585304293
501.3936696,5.428120567
151.6152885,2.112497023
296.0045174,5.853226845
570.581255,8.304938397
180.5594388,2.385028217
296.2215157,6.937039781
255.2563653,2.584043225
186.1984818,3.519507025
219.1242238,4.335148971
293.8729083,4.691959706
659.3448031,6.330807892
333.6355521,5.27976735
195.5891875,3.176117431
86.42292216,1.950896145
246.8964343,3.663745291
248.2902685,4.554470641
151.0238143,2.442384649
353.5791397,3.691631397
264.0024802,5.273726357
289.6166564,5.739474338
174.4525039,3.831581142
158.9004851,1.908520717
176.0055099,3.481120442
129.8916835,1.883095156
171.4822043,3.837004009
309.4090196,5.974316802
75.63623137,2.182838642
95.03755698,3.169899191
222.2667661,2.548783711
256.3366268,4.51158673
140.2054447,3.954009824
282.7951261,4.421968277
397.8422015,5.661266544
303.1733301,3.850999238
104.8782607,2.837141862
155.432811,3.039268709
146.6419729,3.717309849
187.0353202,2.488637606
159.8467971,2.338298659
147.489242,2.76163017
541.0566748,7.39008512
187.5470074,2.547839238
204.2438037,3.807416355
251.2855064,3.746422587
96.83896777,2.791857047
128.0002608,2.49968362
274.0396576,4.587498885
259.1241931,3.268174722
126.8334821,1.589894588
373.5518872,2.950157041
212.6806012,5.982544384
234.6862905,4.464685415
231.120969,5.55358697
169.2744507,2.907618079
92.41190972,1.300279807
206.3335468,2.601057104
104.8001918,1.571375753
203.0662713,1.855248044
242.0790272,4.673607123
241.0082841,3.055511103
114.0309179,2.445860877
260.9927221,4.294805833
123.9052175,2.026337938
247.201298,5.515228785
291.8553888,4.862568136
467.0208442,4.257639065
83.30906635,1.763105705
324.7466135,5.235103151
203.3073365,3.031491954
211.8212378,3.874796483
168.2832997,4.174276246
245.1641376,4.431908903
194.25104,4.43519677
163.8621998,4.838220991
170.1858021,4.65317338
293.6643564,4.934879881
276.8713358,6.573901871
369.1597142,3.583651795
260.5424497,4.174108941
204.8750363,4.081506941
128.1976141,2.693189428
254.6819767,3.789380138
189.8990997,1.907824405
243.7047184,3.973308511
331.773437,3.569851649
173.904469,2.625977021
174.7763606,3.828898337
194.198294,2.680597052
242.6801078,4.876113185
574.5157921,6.024994985
145.325937,4.462553699
413.341196,7.571486796
198.2545154,2.542076954
335.4478965,6.01008515
225.7711961,6.681755252
170.5394057,1.534321377
194.1977211,2.94324499
345.2508929,3.64585749
399.3039291,6.14926862
345.6013145,6.364635265
168.1754449,3.160533554
119.4027443,2.347246539
265.2518965,4.559985335
281.6669805,3.324600434
66.98288985,1.185557237
222.0192267,4.492784499
590.6478327,6.519784459
200.7989103,5.042715064
161.9056587,3.797081161
136.3558823,2.015221906
93.30328069,2.154200606
174.1846135,3.717395895
253.0803255,4.253444479
137.9014029,2.235449078
247.4108442,5.202469742
318.4733689,10.65187186
165.8454275,3.029780058
276.9467688,4.941114617
286.7015609,6.719359748
215.0987541,3.195370697
553.0820315,5.738367689
120.3439581,2.453270697
249.9481932,2.291470069
141.6758481,2.131341131
156.0804201,2.254784402
270.3251025,5.51699248
367.81499,4.652400634
237.8573594,3.064531586
406.5486671,5.0037621
141.4493434,2.296305047
257.5096303,5.622481807
170.806903,2.770475832
153.4779654,2.185300004
63.32115877,1.779733451
314.3204922,5.249892872
532.1688815,8.464151785
277.9213965,3.710936478
420.5091506,4.116124995
225.6937458,3.993852559
122.7428178,2.356660093
145.354986,2.666608571
150.2279566,2.451200281
369.4661066,5.836604472
174.9332149,3.168625123
229.1812856,3.591178033
116.9286655,2.103786799
201.3090751,1.831632168
101.8284578,2.863751371
157.5127512,3.486665879
314.2180773,4.663644939
492.2196792,11.90851873
276.0634701,5.900513486
229.8096205,3.286635263
364.419485,3.50069536
309.5811074,3.547590806
69.02842774,1.16823906
94.16195368,2.256559686
148.0657765,2.798932911
145.276954,3.944407406
103.069101,1.548734044
159.3214411,3.121624278
141.3795222,2.791570264
369.0902584,4.791442695
164.5438607,2.141537008
120.1273313,3.07219126
180.3107261,5.334307608
158.8169608,3.620614149
248.4290629,4.744935854
196.7753712,2.467698216
108.8083632,2.561936769
288.7182319,6.553992938
184.8221744,4.033999686
165.3187062,3.084664454
146.7815869,2.52727649
319.3651561,5.57019132
208.4838128,2.70460671
105.4038116,1.494736572
612.0164595,4.97091431
186.775447,3.006061239
249.4753874,3.220784486
259.5453002,5.617448815
118.4084588,2.229403514
390.7867254,6.875716121
247.1364934,2.238692403
234.9040053,3.260990621
415.4382845,4.53539821
236.6237287,4.736430146
97.29460938,2.292330048
217.833591,7.636528558
380.9175525,9.082477124
389.2189886,8.087047438
248.7244365,3.593068743
98.62783683,1.01327993
368.431905,6.188503041
213.6225019,3.515906619
240.3182765,3.620259439
402.0458394,8.763436393
265.4887123,1.907651332
37.82676426,0.892090922
100.0230599,1.207309146
148.4402446,1.977091692
119.263557,2.599416638
235.9951491,4.977322481
235.8274919,3.559017757
158.2070224,2.318502255
381.3612106,8.337795678
151.2664392,3.137889626
186.4319479,4.116991993
160.1420577,3.860571415
143.7169546,3.787183047
225.2290341,7.212239931
113.6070187,2.742825921
189.3968271,3.932422228
324.9096022,5.33584953
322.3802762,5.626070847
87.53411023,1.859655288
265.9861029,4.203976071
176.7921843,3.319524212
271.548946,2.369172378
238.0839236,5.285142753
189.0492483,3.919100197
218.1160784,3.936600774
292.5042251,5.555221726
309.2895355,4.066818506
154.0348701,2.197775091
117.2492041,2.700364371
180.0735741,4.25211457
355.3647885,6.006399173
258.0764251,3.80061889
264.3926706,2.818633749
178.0872538,3.974286668
152.8771772,3.263541545
585.5009851,10.57974186
208.8549161,4.03246852
216.0721322,3.269145088
192.8723641,3.756585803
226.8410942,3.965196578
188.7432359,2.265715194
134.0281378,2.302219766
277.0434647,3.674806042
433.3068627,5.242781103
239.522228,3.625119655
154.4385173,2.220593137
225.4218078,3.961226259
355.4161831,5.639862137
509.6072277,6.036392654
113.0135466,2.02407173
231.6375474,6.129106666
178.8670429,4.515997469
283.8872223,3.328669821
237.7240711,4.519283215
166.2115105,2.634845958
93.46965904,1.778016889
123.6883069,1.981746913
164.8219653,2.020076477
192.8718797,4.512285592
382.4952213,3.322287534
165.7454851,2.881083687
261.6635206,4.393241526
336.7064081,3.247648316
244.8757349,4.90978006
228.4630943,3.94936885
164.4993989,2.822603105
326.6015481,4.264731222
473.7336184,5.914305167
274.7750452,5.070028149
253.7849017,2.495838688
245.304895,4.454142359
357.7296773,3.597937193
187.7306415,3.16722142
172.322489,4.076248696
282.1841787,5.721997451
189.9084119,2.609798136
334.4870219,5.363124544
109.9267611,1.587060268
410.7018438,5.648941443
155.4287415,3.937871362
245.673619,2.449493595
175.9677253,4.866795667
307.4753011,5.620785047
112.3613308,1.592256146
132.5750325,3.999097984
474.5763279,7.555810639
138.4574125,3.292094191
157.8152757,3.103139238
226.0497606,3.684463252
150.5093067,3.741948665
235.2430322,2.85483586
382.5282726,3.518769046
226.7306487,3.54949299
496.0788741,6.522660216
110.662878,1.712806163
191.8776477,3.507010764
145.2472368,3.234262926
261.2271009,5.30916702
120.9442723,3.317603612
95.59487644,1.909657564
182.2574577,2.825580949
93.12372653,1.885651464
143.605537,2.407924475
169.4881049,2.956773986
99.70907766,2.671266711
286.4896474,4.327558474
253.5809612,4.048671382
163.2144196,2.037545181
113.7045663,1.783791657
192.7267548,5.496172699
202.7611311,3.064217322
78.63834168,0.969207612
407.0420943,5.36647052
269.6307935,3.09106326
95.8684055,1.651828651
558.7624214,8.094295917
204.1357713,4.967296474
109.4334254,2.98348883
141.7226672,1.71335262
248.4932238,6.275675632
111.1840044,1.449576015
175.4974453,4.829628962
209.2162384,2.799764927
179.5709572,2.953546809
241.6586172,7.81750215
156.8008175,3.354131166
194.9959351,5.429154533
240.1860159,4.174834181
76.90658268,3.195039016
88.69413122,2.010284212
132.5885191,2.31534154
227.930138,2.163096808
241.5590728,5.511875139
155.3918566,3.227875154
408.0077026,5.371322313
374.8504494,8.345618379
201.8764905,5.35259007
1055.99295,8.858344564
184.703597,2.981344924
349.272855,3.649039925
213.0544103,4.555710474
97.17670094,1.879465682
533.4232963,7.614584967
132.8095984,2.253585715
227.2718598,4.754447806
543.8501234,7.515779469
297.3564433,5.01665306
261.5353449,5.828468112
204.9209366,3.32950015
246.4468638,2.213145732
536.0335144,8.874426524
176.5438202,3.51318068
197.6834444,3.864306932
176.9932183,3.581550739
180.6702507,3.918547763
202.3180115,4.707063846
294.0241679,4.638946464
228.831565,3.148187338
153.2343142,3.913175387
478.9865482,5.747212181
